client_id,study_group,highest_step_reached,step_hierarchy,completed_process,total_backwards_movements,encountered_errors,calls_6_mnth,gendr,logons_6_mnth,clnt_age,bal,clnt_tenure_yr
4243376,Test,step_1,2,No,1.0,Yes,0.0,U,3.0,54.0,89792.42,15.0
5122676,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,26.0,52136.79,5.0
3984239,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,30.0,45160.06,5.0
5936304,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,22.0,62960.27,20.0
5580793,Test,confirm,5,Yes,1.0,Yes,2.0,M,5.0,26.0,61926.17,12.0
1197861,Test,start,1,No,0.0,No,0.0,F,3.0,40.0,70032.55,16.0
7355986,Test,step_2,3,No,2.0,Yes,2.0,U,5.0,19.0,27764.7,6.0
8437302,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,25.0,136116.58,6.0
5094615,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,40.0,41573.67,5.0
5133900,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,32.0,36400.42,5.0
9999150,Test,step_1,2,No,1.0,Yes,6.0,U,9.0,30.0,97141.71,5.0
1214668,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,38.0,109954.58,23.0
5215997,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,42.0,100091.73,10.0
2902236,Test,step_1,2,No,0.0,No,2.0,F,5.0,45.0,48837.99,15.0
5127519,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,28.0,129655.61,15.0
6306354,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,30.0,38437.8,9.0
2628505,Test,step_1,2,No,0.0,No,1.0,F,4.0,26.0,374034.75,29.0
5918297,Test,confirm,5,Yes,2.0,Yes,4.0,F,7.0,70.0,37450.06,8.0
1159466,Test,confirm,5,Yes,2.0,Yes,0.0,U,3.0,28.0,51107.65,7.0
7324336,Test,step_1,2,No,1.0,Yes,1.0,F,4.0,35.0,46948.86,10.0
6948811,Test,step_1,2,No,0.0,No,0.0,U,3.0,24.0,30229.02,14.0
7951273,Test,step_3,4,No,1.0,Yes,6.0,M,9.0,56.0,170764.13,12.0
6018642,Test,start,1,No,0.0,No,2.0,F,5.0,37.0,82847.54,14.0
3382939,Test,start,1,No,0.0,No,2.0,F,5.0,31.0,98501.13,12.0
1006430,Test,step_2,3,No,3.0,Yes,6.0,F,9.0,63.0,47055.66,15.0
2659094,Test,start,1,No,0.0,No,6.0,F,9.0,52.0,471256.71,20.0
5180395,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,52.0,99788.65,15.0
5698185,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,41.0,109584.68,12.0
4365882,Test,start,1,No,0.0,No,3.0,M,6.0,31.0,38487.13,11.0
8570573,Test,step_1,2,No,0.0,No,6.0,M,9.0,35.0,146192.37,8.0
3306755,Test,confirm,5,Yes,1.0,Yes,6.0,F,9.0,59.0,93334.51,20.0
1680499,Test,step_2,3,No,0.0,No,6.0,U,9.0,46.0,168408.95,6.0
6007022,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,45.0,255949.45,5.0
8119357,Test,step_1,2,No,0.0,No,6.0,U,9.0,64.0,502274.76,7.0
4766205,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,27.0,53437.88,7.0
5487394,Test,step_2,3,No,3.0,Yes,3.0,U,6.0,37.0,37690.78,6.0
6194121,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,18.0,40186.43,23.0
1593003,Test,confirm,5,Yes,3.0,Yes,6.0,U,9.0,25.0,34084.73,6.0
7159966,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,51.0,34086.38,10.0
8459791,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,36.0,40371.08,13.0
5925720,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,42.0,36333.27,14.0
8404715,Test,confirm,5,Yes,1.0,Yes,5.0,U,8.0,49.0,72998.16,5.0
1046182,Test,step_2,3,No,0.0,No,1.0,M,4.0,45.0,2645921.89,27.0
2922511,Test,start,1,No,0.0,No,4.0,U,7.0,38.0,53764.27,8.0
4627262,Test,step_1,2,No,0.0,No,5.0,M,8.0,43.0,94519.81,9.0
1354520,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,45.0,41164.27,13.0
6673567,Test,step_3,4,No,3.0,Yes,5.0,F,8.0,53.0,128661.55,12.0
7138054,Test,confirm,5,Yes,3.0,Yes,1.0,U,4.0,56.0,58286.61,6.0
1506121,Test,start,1,No,0.0,No,6.0,U,9.0,22.0,28581.65,5.0
4265827,Test,confirm,5,Yes,1.0,Yes,0.0,F,3.0,50.0,24887.98,16.0
3541275,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,73.0,362729.34,14.0
5979866,Test,confirm,5,Yes,0.0,No,3.0,F,6.0,24.0,40548.75,17.0
8040136,Test,confirm,5,Yes,1.0,Yes,0.0,F,4.0,42.0,25359.49,27.0
2728127,Test,step_2,3,No,1.0,Yes,6.0,F,9.0,43.0,34624.22,18.0
5233429,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,58.0,526366.09,9.0
636219,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,34.0,27517.36,7.0
1252827,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,25.0,29205.45,8.0
2337097,Test,start,1,No,0.0,No,6.0,M,9.0,44.0,72727.04,9.0
5369886,Test,step_2,3,No,3.0,Yes,2.0,F,5.0,40.0,422894.53,17.0
7644707,Test,confirm,5,Yes,0.0,No,3.0,F,6.0,31.0,29694.52,16.0
3646669,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,67.0,824664.37,6.0
5055040,Test,step_3,4,No,0.0,No,2.0,U,5.0,64.0,99810.67,4.0
5052588,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,30.0,53657.72,7.0
2336977,Test,start,1,No,0.0,No,2.0,U,5.0,50.0,35798.76,5.0
4103576,Test,step_3,4,No,3.0,Yes,2.0,U,5.0,72.0,42784.03,6.0
5635140,Test,confirm,5,Yes,3.0,Yes,5.0,F,8.0,58.0,192355.25,14.0
1806140,Test,start,1,No,0.0,No,0.0,F,4.0,30.0,31747.56,15.0
6536011,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,32.0,92417.42,4.0
7419868,Test,step_1,2,No,0.0,No,6.0,M,9.0,62.0,67734.36,21.0
9183231,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,55.0,68880.03,20.0
3690037,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,32.0,30583.74,11.0
5909531,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,25.0,45747.83,12.0
4755697,Test,step_2,3,No,0.0,No,6.0,U,9.0,26.0,71787.75,6.0
779606,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,22.0,39842.32,14.0
5319506,Test,step_3,4,No,1.0,Yes,3.0,U,6.0,33.0,44387.04,5.0
4901840,Test,confirm,5,Yes,1.0,Yes,2.0,F,5.0,50.0,24065.55,7.0
219882,Test,start,1,No,0.0,No,5.0,M,8.0,38.0,65007.74,15.0
1913462,Test,step_3,4,No,0.0,No,1.0,U,4.0,54.0,39771.99,6.0
2799585,Test,start,1,No,0.0,No,0.0,F,3.0,35.0,91406.13,14.0
1357262,Test,confirm,5,Yes,4.0,Yes,0.0,M,3.0,67.0,69727.29,10.0
7308902,Test,step_3,4,No,0.0,No,2.0,M,5.0,57.0,107213.17,7.0
8688164,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,40.0,24487.36,15.0
5466160,Test,start,1,No,0.0,No,1.0,F,5.0,39.0,58179.27,4.0
9683032,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,64.0,930327.61,6.0
8156551,Test,step_3,4,No,2.0,Yes,3.0,F,6.0,55.0,47709.73,9.0
3876937,Test,start,1,No,0.0,No,6.0,F,9.0,38.0,75739.93,8.0
5827480,Test,confirm,5,Yes,2.0,Yes,1.0,F,4.0,39.0,313739.29,10.0
285338,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,33.0,30244.61,5.0
4992834,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,31.0,25267.07,5.0
2585138,Test,start,1,No,0.0,No,3.0,M,7.0,56.0,110628.53,12.0
549586,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,50.0,34155.16,8.0
1765616,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,24.0,27532.85,6.0
1864127,Test,step_1,2,No,1.0,Yes,5.0,M,8.0,29.0,105620.36,12.0
4641800,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,22.0,64684.21,21.0
7701926,Test,step_3,4,No,3.0,Yes,0.0,M,3.0,72.0,226114.53,17.0
1310756,Test,step_1,2,No,0.0,No,6.0,U,9.0,20.0,91362.47,5.0
9092677,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,40.0,26227.26,5.0
689808,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,59.0,124759.13,12.0
233796,Test,step_3,4,No,1.0,Yes,5.0,F,8.0,36.0,33459.62,14.0
3373550,Test,confirm,5,Yes,2.0,Yes,0.0,U,3.0,26.0,61094.61,8.0
4098881,Test,step_1,2,No,0.0,No,4.0,M,7.0,57.0,229403.97,25.0
6608109,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,29.0,40210.4,14.0
3500099,Test,confirm,5,Yes,2.0,Yes,1.0,F,4.0,30.0,41830.24,13.0
5782398,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,53.0,823349.76,9.0
6209257,Test,start,1,No,0.0,No,5.0,U,8.0,21.0,39432.98,7.0
8887485,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,25.0,56162.45,12.0
2566429,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,30.0,25056.33,5.0
915892,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,71.0,25826.0,4.0
683705,Test,step_3,4,No,0.0,No,1.0,M,4.0,47.0,23820.21,12.0
5275276,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,32.0,39487.48,6.0
5778241,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,21.0,44065.05,8.0
2036689,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,62.0,1419219.99,8.0
9247012,Test,step_2,3,No,1.0,Yes,6.0,M,9.0,42.0,200263.42,12.0
8132819,Test,step_2,3,No,0.0,No,6.0,M,9.0,33.0,24118.2,8.0
5308702,Test,step_2,3,No,1.0,Yes,1.0,F,4.0,52.0,73098.78,13.0
1980712,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,27.0,80188.36,8.0
6255724,Test,step_2,3,No,0.0,No,6.0,M,9.0,39.0,128881.95,17.0
4374006,Test,start,1,No,0.0,No,5.0,F,8.0,37.0,62083.42,9.0
7101029,Test,start,1,No,0.0,No,2.0,U,5.0,21.0,44355.5,5.0
4643715,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,44.0,77776.57,14.0
3979790,Test,start,1,No,0.0,No,3.0,M,6.0,68.0,35287.31,13.0
7029753,Test,step_1,2,No,1.0,Yes,0.0,U,3.0,27.0,29066.46,6.0
3845048,Test,confirm,5,Yes,1.0,Yes,2.0,F,5.0,66.0,30342.78,26.0
4384504,Test,step_3,4,No,1.0,Yes,6.0,U,9.0,34.0,172382.66,5.0
1274430,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,66.0,47972.62,12.0
692949,Test,confirm,5,Yes,2.0,Yes,3.0,F,6.0,57.0,584224.0,16.0
3610647,Test,step_3,4,No,1.0,Yes,6.0,M,9.0,83.0,253737.25,26.0
6246821,Test,step_2,3,No,3.0,Yes,6.0,F,9.0,47.0,248352.87,4.0
2041298,Test,start,1,No,0.0,No,3.0,F,6.0,35.0,34303.2,10.0
3047313,Test,confirm,5,Yes,0.0,No,3.0,F,6.0,72.0,40107.7,22.0
4039703,Test,start,1,No,0.0,No,6.0,F,9.0,40.0,61185.61,22.0
6099173,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,44.0,44931.35,15.0
8157020,Test,step_3,4,No,2.0,Yes,5.0,F,8.0,37.0,38351.38,13.0
9362907,Test,step_3,4,No,1.0,Yes,6.0,U,9.0,26.0,59879.46,5.0
6153080,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,26.0,38282.17,4.0
5240877,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,53.0,55115.08,5.0
524455,Test,step_3,4,No,0.0,No,6.0,F,9.0,44.0,95505.65,15.0
823006,Test,start,1,No,0.0,No,6.0,M,9.0,29.0,31607.81,12.0
9247791,Test,confirm,5,Yes,2.0,Yes,6.0,F,9.0,44.0,104124.51,11.0
1439774,Test,step_2,3,No,1.0,Yes,6.0,M,9.0,59.0,81859.96,9.0
2931459,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,59.0,64161.81,19.0
531737,Test,start,1,No,0.0,No,1.0,F,4.0,52.0,52233.46,27.0
5168960,Test,confirm,5,Yes,1.0,Yes,1.0,F,4.0,54.0,215552.26,12.0
7281654,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,27.0,139777.71,21.0
9004568,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,48.0,238722.8,10.0
6538820,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,40.0,226502.94,12.0
148850,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,32.0,119219.67,4.0
4683202,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,66.0,46157.27,33.0
251519,Test,start,1,No,0.0,No,3.0,F,7.0,36.0,35648.42,4.0
9410670,Test,start,1,No,0.0,No,4.0,F,7.0,34.0,71571.7,12.0
6620635,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,46.0,44966.03,16.0
8936124,Test,step_1,2,No,0.0,No,0.0,M,3.0,35.0,57297.2,15.0
1242903,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,37.0,66506.98,12.0
5974125,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,55.0,112311.14,27.0
3966534,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,25.0,26296.6,5.0
6860186,Test,step_1,2,No,0.0,No,1.0,U,4.0,23.0,48061.7,7.0
3913632,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,49.0,68017.51,16.0
3401354,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,30.0,43528.6,11.0
2420607,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,41.0,677325.32,16.0
8652280,Test,confirm,5,Yes,0.0,No,3.0,F,6.0,64.0,121723.6,18.0
1396964,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,71.0,33255.12,10.0
1105924,Test,start,1,No,0.0,No,5.0,F,8.0,52.0,96007.87,13.0
3724060,Test,step_3,4,No,0.0,No,1.0,M,4.0,35.0,133367.95,21.0
1717967,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,35.0,46923.36,5.0
5809746,Test,step_2,3,No,1.0,Yes,6.0,U,9.0,43.0,66497.27,6.0
6531402,Test,start,1,No,0.0,No,6.0,F,9.0,67.0,342117.1,17.0
7813000,Test,step_3,4,No,1.0,Yes,5.0,U,8.0,29.0,47804.51,3.0
2675470,Test,confirm,5,Yes,1.0,Yes,0.0,F,3.0,54.0,63762.17,11.0
3261775,Test,start,1,No,0.0,No,5.0,U,8.0,57.0,77764.04,7.0
7251333,Test,step_1,2,No,0.0,No,2.0,F,5.0,64.0,65117.8,12.0
1435852,Test,confirm,5,Yes,1.0,Yes,2.0,U,5.0,29.0,24073.06,6.0
3018954,Test,step_3,4,No,3.0,Yes,6.0,M,9.0,62.0,75060.81,8.0
6989319,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,41.0,24534.05,14.0
3844345,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,46.0,182199.11,22.0
2247265,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,50.0,69858.03,6.0
6507175,Test,step_2,3,No,0.0,No,0.0,M,3.0,32.0,26843.58,4.0
3732922,Test,confirm,5,Yes,0.0,No,5.0,M,8.0,57.0,125614.39,14.0
7609003,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,38.0,36509.03,16.0
1913494,Test,start,1,No,0.0,No,4.0,F,7.0,36.0,29247.6,10.0
1466972,Test,start,1,No,0.0,No,2.0,U,5.0,21.0,47750.03,6.0
9817774,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,27.0,138143.85,15.0
8879065,Test,start,1,No,0.0,No,3.0,U,7.0,45.0,543745.28,6.0
8030325,Test,step_1,2,No,1.0,Yes,6.0,M,9.0,45.0,40607.59,14.0
8966228,Test,confirm,5,Yes,4.0,Yes,5.0,U,8.0,66.0,115204.33,6.0
997642,Test,step_1,2,No,0.0,No,6.0,M,9.0,26.0,93384.2,10.0
9949831,Test,step_1,2,No,1.0,Yes,2.0,U,5.0,74.0,64103.37,6.0
333744,Test,step_3,4,No,4.0,Yes,1.0,F,5.0,42.0,236298.52,20.0
7015158,Test,confirm,5,Yes,0.0,No,5.0,M,8.0,47.0,28786.82,6.0
6817335,Test,start,1,No,0.0,No,5.0,U,8.0,37.0,65188.03,6.0
9928646,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,28.0,44876.68,4.0
9363203,Test,step_1,2,No,2.0,Yes,2.0,U,5.0,64.0,424954.57,6.0
152661,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,26.0,64038.27,5.0
9089260,Test,step_2,3,No,1.0,Yes,2.0,M,5.0,40.0,33886.51,13.0
500449,Test,confirm,5,Yes,0.0,No,3.0,F,6.0,35.0,30748.79,14.0
9147086,Test,step_1,2,No,0.0,No,3.0,U,6.0,32.0,64127.27,6.0
1353605,Test,confirm,5,Yes,1.0,Yes,2.0,M,5.0,39.0,322393.64,11.0
9105688,Test,step_1,2,No,1.0,Yes,6.0,F,9.0,58.0,132103.49,13.0
1606584,Test,confirm,5,Yes,1.0,Yes,3.0,U,6.0,25.0,42022.46,8.0
6975227,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,59.0,49368.54,6.0
3773891,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,33.0,81787.44,9.0
2107694,Test,step_1,2,No,0.0,No,2.0,F,5.0,49.0,1096622.54,17.0
9776116,Test,start,1,No,0.0,No,6.0,F,9.0,50.0,31859.9,15.0
2016678,Test,start,1,No,0.0,No,6.0,F,9.0,29.0,75583.74,9.0
284562,Test,step_2,3,No,1.0,Yes,5.0,U,8.0,33.0,37111.62,7.0
1807353,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,30.0,45805.63,9.0
1988758,Test,start,1,No,0.0,No,6.0,F,9.0,36.0,328348.63,6.0
4674304,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,34.0,44513.9,13.0
221385,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,31.0,44791.13,4.0
4846872,Test,step_2,3,No,1.0,Yes,0.0,U,3.0,42.0,51555.19,7.0
6114419,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,31.0,33427.72,19.0
3815246,Test,step_3,4,No,2.0,Yes,0.0,F,3.0,50.0,27305.91,5.0
9258505,Test,step_2,3,No,3.0,Yes,5.0,M,8.0,33.0,103881.42,16.0
7862700,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,41.0,106731.73,12.0
9548144,Test,start,1,No,0.0,No,5.0,F,8.0,54.0,162403.99,22.0
9320742,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,64.0,33961.69,6.0
6581832,Test,confirm,5,Yes,0.0,No,5.0,M,8.0,69.0,27547.95,25.0
5201853,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,33.0,30733.77,21.0
8732619,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,34.0,27261.06,5.0
4248702,Test,step_1,2,No,0.0,No,6.0,M,9.0,53.0,75550.89,22.0
8295352,Test,confirm,5,Yes,2.0,Yes,5.0,U,8.0,31.0,50653.25,6.0
2691632,Test,start,1,No,0.0,No,3.0,M,6.0,59.0,63662.29,8.0
2752261,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,43.0,124429.96,18.0
3803002,Test,start,1,No,0.0,No,6.0,U,9.0,42.0,438002.54,6.0
9409578,Test,start,1,No,0.0,No,4.0,U,7.0,39.0,60702.73,6.0
361590,Test,step_1,2,No,1.0,Yes,4.0,U,7.0,23.0,37850.1,6.0
4094805,Test,start,1,No,0.0,No,6.0,M,9.0,32.0,44920.22,15.0
777716,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,29.0,350837.8,28.0
9014786,Test,start,1,No,0.0,No,1.0,M,4.0,53.0,193641.09,11.0
5844233,Test,start,1,No,0.0,No,0.0,F,3.0,61.0,57930.19,19.0
8400632,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,29.0,55585.96,7.0
4056755,Test,confirm,5,Yes,1.0,Yes,6.0,F,9.0,54.0,40949.19,28.0
8332605,Test,start,1,No,0.0,No,1.0,M,4.0,40.0,27853.39,10.0
5633899,Test,start,1,No,0.0,No,1.0,U,4.0,30.0,78241.35,17.0
6577157,Test,confirm,5,Yes,1.0,Yes,3.0,M,6.0,47.0,216650.41,15.0
5395319,Test,step_1,2,No,1.0,Yes,3.0,F,6.0,53.0,81660.01,13.0
9559482,Test,step_1,2,No,1.0,Yes,6.0,M,9.0,38.0,56295.47,14.0
5373914,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,38.0,28970.82,8.0
3130496,Test,start,1,No,0.0,No,6.0,M,9.0,36.0,651469.99,16.0
3177871,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,35.0,188564.55,4.0
2562534,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,40.0,39398.47,21.0
2785115,Test,start,1,No,0.0,No,5.0,M,8.0,30.0,54122.49,14.0
8910128,Test,step_1,2,No,1.0,Yes,5.0,U,8.0,25.0,31074.52,5.0
174244,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,37.0,51706.06,13.0
7893818,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,31.0,72232.82,6.0
4800593,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,64.0,38817.23,13.0
464733,Test,step_1,2,No,0.0,No,5.0,F,8.0,43.0,24038.41,15.0
4321387,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,42.0,45830.18,8.0
3868191,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,27.0,40516.64,7.0
5567038,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,25.0,31672.16,4.0
3635853,Test,step_1,2,No,2.0,Yes,5.0,U,8.0,35.0,45790.75,4.0
2685475,Test,confirm,5,Yes,1.0,Yes,5.0,M,8.0,50.0,111386.92,13.0
5261628,Test,step_2,3,No,2.0,Yes,4.0,M,7.0,56.0,96571.81,24.0
1425785,Test,start,1,No,0.0,No,5.0,F,8.0,67.0,109086.15,23.0
15753,Test,step_3,4,No,3.0,Yes,3.0,M,6.0,58.0,59565.0,6.0
3413528,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,28.0,28841.45,7.0
794763,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,27.0,30516.7,3.0
9495674,Test,confirm,5,Yes,2.0,Yes,2.0,F,5.0,74.0,184702.68,15.0
4012121,Test,start,1,No,0.0,No,6.0,F,9.0,45.0,122094.45,11.0
8773702,Test,step_2,3,No,2.0,Yes,1.0,F,4.0,39.0,128826.09,10.0
1272601,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,40.0,30395.07,11.0
4066207,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,66.0,157781.96,7.0
7917431,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,49.0,32431.18,19.0
1827023,Test,start,1,No,0.0,No,2.0,U,5.0,24.0,30618.74,6.0
2619189,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,31.0,39549.39,6.0
1031921,Test,start,1,No,0.0,No,4.0,U,7.0,43.0,25891.14,6.0
8189269,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,21.0,76373.45,5.0
478156,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,37.0,151033.32,19.0
1626836,Test,step_2,3,No,1.0,Yes,6.0,F,9.0,47.0,31571.35,15.0
5787279,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,36.0,120490.25,15.0
3086953,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,50.0,24046.36,11.0
2139967,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,33.0,65681.85,13.0
7234094,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,30.0,23798.49,13.0
967593,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,48.0,177660.76,10.0
4467580,Test,step_1,2,No,0.0,No,2.0,U,5.0,28.0,29175.71,4.0
2239313,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,36.0,41006.61,8.0
6487245,Test,start,1,No,0.0,No,0.0,F,4.0,55.0,559116.27,18.0
5620645,Test,step_2,3,No,3.0,Yes,6.0,M,9.0,24.0,27409.42,4.0
3681943,Test,start,1,No,0.0,No,3.0,M,6.0,46.0,194403.1,17.0
6122553,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,60.0,34104.54,4.0
8213697,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,33.0,124490.05,12.0
4462647,Test,confirm,5,Yes,4.0,Yes,6.0,M,9.0,69.0,608294.97,19.0
7692525,Test,step_3,4,No,4.0,Yes,5.0,F,8.0,49.0,65773.68,21.0
3424180,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,61.0,67261.53,9.0
8221149,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,60.0,394355.83,8.0
6167355,Test,step_1,2,No,1.0,Yes,6.0,F,9.0,52.0,57864.01,8.0
9188599,Test,confirm,5,Yes,1.0,Yes,6.0,U,9.0,45.0,360270.49,7.0
3644013,Test,step_2,3,No,3.0,Yes,5.0,M,8.0,73.0,143397.21,22.0
5063195,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,36.0,42186.03,6.0
8707005,Test,confirm,5,Yes,1.0,Yes,4.0,U,7.0,44.0,60565.16,8.0
8359895,Test,confirm,5,Yes,1.0,Yes,6.0,F,9.0,67.0,53913.58,29.0
5989842,Test,step_1,2,No,0.0,No,1.0,M,4.0,60.0,183010.14,22.0
3304729,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,45.0,68029.13,4.0
4506825,Test,step_1,2,No,1.0,Yes,5.0,M,8.0,57.0,98729.27,14.0
9441120,Test,start,1,No,0.0,No,6.0,M,9.0,23.0,66511.25,10.0
3364339,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,57.0,30900.86,12.0
3179109,Test,confirm,5,Yes,1.0,Yes,3.0,M,6.0,39.0,47957.56,11.0
50599,Test,start,1,No,0.0,No,2.0,M,5.0,36.0,44797.25,11.0
9311990,Test,start,1,No,0.0,No,3.0,M,6.0,61.0,102040.24,11.0
2959476,Test,step_1,2,No,1.0,Yes,6.0,F,9.0,59.0,47887.98,9.0
7088619,Test,confirm,5,Yes,1.0,Yes,4.0,M,7.0,53.0,40769.86,16.0
5899944,Test,step_1,2,No,0.0,No,6.0,U,9.0,49.0,206131.32,5.0
5320108,Test,start,1,No,0.0,No,4.0,M,7.0,36.0,137533.39,7.0
5073796,Test,confirm,5,Yes,1.0,Yes,0.0,M,3.0,30.0,23903.5,25.0
9390164,Test,step_3,4,No,1.0,Yes,5.0,U,8.0,63.0,126714.67,8.0
947738,Test,step_3,4,No,1.0,Yes,6.0,F,9.0,63.0,99466.57,23.0
5878107,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,34.0,45386.89,6.0
5396558,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,57.0,57039.3,4.0
